,ID,Name,Url,MetaTittle,MetaKeyword,MetaDescription,CategoryID,AffiliatePaidUrl,AffiliateUrl,Website,Description
,56,daniel wellington,eu.danielwellington.com,35% Promo Voucher daniel wellington :15% for Aug 2025,,"Find the best promo codes, verified discount vouchers for daniel wellington and exclusive offers at CouponRex.fr. Save this August 2025 on your online shopping across best stores.",17,,eu.danielwellington.com,eu.danielwellington.com,"It was a coincidental meeting halfway around the world that inspired the idea for Daniel Wellington. On this trip, our founder, Filip Tysander, met an intriguing British gentleman with impeccable yet understated style. The man had a particular fondness for wearing his vintage watches on old, weathered NATO straps. His name? Daniel Wellington."
,57,addict sneakers,addictsneakers.com,35% Promo Voucher addict sneakers :15% for Aug 2025,,"Find the best promo codes, verified discount vouchers for addict sneakers and exclusive offers at CouponRex.fr. Save this August 2025 on your online shopping across best stores.",20,,addictsneakers.com,addictsneakers.com,"Addict Sneakers is an online sales site dedicated to lovers of high quality sneakers and a guarantee of authenticity. With a huge selection of famous brands, like Nike , Adidas , Yeezy , Air Jordan , UGG , and New Balance , Addict is the perfect choice for sneaker enthusiasts looking to expand their collection."
,58,bexley,www.bexley.fr,35% Promo Voucher bexley :15% for Aug 2025,,"Find the best promo codes, verified discount vouchers for bexley and exclusive offers at CouponRex.fr. Save this August 2025 on your online shopping across best stores.",20,,www.bexley.fr,www.bexley.fr,"GOOD CHIC ; it's the assurance of never making a mistake in taste by wearing pieces that always fit just right, made with beautiful materials and noble leathers...
COMMON SENSE ; it means choosing quality pieces that last over time and free themselves from fashion phenomena. Take a step aside from fast fashion and pay the right price: that of know-how and quality of materials, no more, no less.
BEXLEY , these are shoes and clothes in which everyone recognizes themselves and everyone finds themselves. This founding principle has allowed us to forge special bonds with our customers, to the point of becoming the sure value of the men's wardrobe."
,59,camper,www.camper.com,35% Promo Voucher camper :15% for Aug 2025,,"Find the best promo codes, verified discount vouchers for camper and exclusive offers at CouponRex.fr. Save this August 2025 on your online shopping across best stores.",20,,www.camper.com,www.camper.com,"We are a contemporary footwear brand from the island of Mallorca, Spain. Founded in 1975, we are a family business with a rich shoemaking heritage that we use to create unique designs."
,60,dc shoes,www.dcshoes.fr,35% Promo Voucher dc shoes :15% for Aug 2025,,"Find the best promo codes, verified discount vouchers for dc shoes and exclusive offers at CouponRex.fr. Save this August 2025 on your online shopping across best stores.",20,,www.dcshoes.fr,www.dcshoes.fr,"Established in 1994, DC Shoes has been a pioneer in skateboarding and snowboarding culture, seamlessly merging style and performance into high-quality gear. Co-founded by Ken Block and Damon Way, the brand disrupted the landscape by merging music, art and streetwear with bold confidence and cutting-edge innovation.

From iconic skate shoes and stylish sneakers to the latest snowboard essentials like jackets and pants, DC continues to push the boundaries with its distinctive rebel spirit and unconventional style."
,61,emuaustralia,www.emuaustralia.com,35% Promo Voucher emuaustralia :15% for Aug 2025,,"Find the best promo codes, verified discount vouchers for emuaustralia and exclusive offers at CouponRex.fr. Save this August 2025 on your online shopping across best stores.",20,,www.emuaustralia.com,www.emuaustralia.com,"EMU Australia was established out of Australia's Jackons Tannery, which began in 1948.
We started out with a simple idea, that nature is the best inventor and we're just following her lead.
Australian Merino wool, leather and Australian sheepskin are world renowned for their super-natural qualities
including next-to-skin softness, as well as being renewable, biodegradable and 100% natural."
,62,faguo store,www.faguo-store.com,35% Promo Voucher faguo store :15% for Aug 2025,,"Find the best promo codes, verified discount vouchers for faguo store and exclusive offers at CouponRex.fr. Save this August 2025 on your online shopping across best stores.",20,,www.faguo-store.com,www.faguo-store.com,"On our site you will find a selection of clothing, sneakers, luggage and accessories. These products are eco-responsible, 80% of our products are made from recycled materials to reduce their carbon footprint!"
,63,geox,www.geox.com,35% Promo Voucher geox :15% for Aug 2025,,"Find the best promo codes, verified discount vouchers for geox and exclusive offers at CouponRex.fr. Save this August 2025 on your online shopping across best stores.",20,,www.geox.com,www.geox.com,"Geox combines urban-inspired design with innovative technologies to bring unique footwear and clothing collections to life.

Versatile and functional, the Geox collections include casual and elegant shoes, sneakers, boots, jackets and down jackets for men and women, as well as a wide range of children's shoes, synonymous with breathable comfort and well-being ."
,64,havaianas,www.havaianas-store.com,35% Promo Voucher havaianas :15% for Aug 2025,,"Find the best promo codes, verified discount vouchers for havaianas and exclusive offers at CouponRex.fr. Save this August 2025 on your online shopping across best stores.",20,,www.havaianas-store.com,www.havaianas-store.com,"Havaianas has been spreading the Brazilian spirit around the world since 1962, with their iconic rubber sole and bright, colourful, summer-infused designs.

With over 250 million pairs sold every year in more than 100 countries, Havaianas has become synonymous with modern flip-flops, cementing itself as a must-have for beachgoers and trendsetters alike. From the streets of Brazil to the halls of the most famous contemporary art museum in New York – a true global icon."
,65,intersport,www.intersport.fr,35% Promo Voucher intersport :15% for Aug 2025,,"Find the best promo codes, verified discount vouchers for intersport and exclusive offers at CouponRex.fr. Save this August 2025 on your online shopping across best stores.",20,,www.intersport.fr,www.intersport.fr,We are convinced that sport has a power above all: it creates tremendous human connections. Bringing more sport into everyone's lives is the mission that drives us every day and gives us a great responsibility.
,66,kswiss.fr,kswiss.fr,35% Promo Voucher kswiss.fr :15% for Aug 2025,,"Find the best promo codes, verified discount vouchers for kswiss.fr and exclusive offers at CouponRex.fr. Save this August 2025 on your online shopping across best stores.",20,,kswiss.fr,kswiss.fr,"K-Swiss was founded in 1966, when two Swiss brothers moved to California to create a tennis-focused shoe brand. Passionate about skiing and tennis, the brothers took inspiration from leather ski boots to create a court shoe that supports the aggressive lateral movements of tennis.

Launched in 1966, the K-Swiss Classic was the first all-leather tennis shoe. The K-Swiss Classic quickly garnered worldwide acclaim and became a style benchmark both on and off the court. More than 50 years later, the K-Swiss brand's mission is to equip and inspire the next generation of entrepreneurs. These young leaders are at the forefront of today's culture, influencing and inspiring young people around the world."
,67,laboutiqueduhauttalon,www.laboutiqueduhauttalon.fr,35% Promo Voucher laboutiqueduhauttalon :15% for Aug 2025,,"Find the best promo codes, verified discount vouchers for laboutiqueduhauttalon and exclusive offers at CouponRex.fr. Save this August 2025 on your online shopping across best stores.",20,,www.laboutiqueduhauttalon.fr,www.laboutiqueduhauttalon.fr,"Born at the beginning of 2008, La Boutique du Haut Talon quickly became a reference on the Internet in the field of women's shoes , with collections imported from the USA, but also from England, Italy and Germany ."
